Time Elapsed (s),Voltage
0.321,0.000000
0.321,0.000000
0.321,0.000000
0.321,0.000000
0.321,0.000000
0.329,0.000000
0.329,0.000000
0.329,0.000000
0.329,0.000000
0.329,0.000000
0.329,0.000000
0.329,0.000000
0.329,0.000000
0.329,0.000000
0.329,0.000000
0.336,0.000000
0.336,0.000000
0.336,0.000000
0.336,0.000000
0.336,0.000000
0.341,0.000000
0.341,0.000000
0.341,0.000000
0.341,0.000000
0.341,0.000000
0.341,0.000000
0.341,0.000000
0.345,0.000000
0.345,0.000000
0.345,0.000000
0.345,0.000000
0.345,0.000000
0.345,0.000000
0.345,0.000000
0.351,0.000000
0.353,0.000000
0.353,0.000000
0.353,0.000000
0.353,0.000000
0.353,0.000000
0.353,0.000000
0.354,0.000000
0.354,0.000000
0.354,0.000000
0.354,0.000000
0.354,0.000000
0.354,0.000000
0.354,0.000000
0.362,0.000000
0.362,0.000000
0.362,0.000000
0.362,0.000000
0.362,0.000000
0.362,0.000000
0.362,0.000000
0.367,0.000000
0.369,0.000000
0.369,0.000000
0.369,0.000000
0.369,0.000000
0.369,0.000000
0.369,0.000000
0.374,0.000000
0.374,0.000000
0.374,0.000000
0.374,0.000000
0.374,0.000000
0.374,0.000000
0.374,0.000000
0.377,0.000000
0.377,0.000000
0.377,0.000000
0.377,0.000000
0.377,0.000000
0.377,0.000000
0.377,0.000000
0.377,0.000000
0.385,0.000000
0.385,0.000000
0.385,0.000000
0.386,0.000000
0.386,0.000000
0.386,0.000000
0.386,0.000000
0.386,0.000000
0.386,0.000000
0.386,0.000000
0.386,0.000000
0.386,0.000000
0.386,0.000000
0.386,0.000000
0.395,0.000000
0.395,0.000000
0.395,0.000000
0.395,0.000000
0.395,0.000000
0.395,0.000000
0.397,0.000000
0.402,0.000000
0.402,0.000000
0.402,0.000000
0.402,0.000000
0.402,0.000000
0.402,0.000000
0.402,0.000000
0.403,0.000000
0.403,0.000000
0.403,0.000000
0.403,0.000000
0.403,0.000000
0.403,0.000000
0.403,0.000000
0.410,0.000000
0.410,0.000000
0.410,0.000000
0.410,0.000000
0.410,0.000000
0.410,0.000000
0.410,0.000000
0.419,0.000000
0.419,0.000000
0.419,0.000000
0.419,0.000000
0.419,0.000000
0.419,0.000000
0.419,0.000000
0.420,0.000000
0.420,0.000000
0.420,0.000000
0.420,0.000000
0.420,0.000000
0.420,0.000000
0.420,0.000000
0.430,0.000000
0.430,0.000000
0.430,0.000000
0.430,0.000000
0.430,0.000000
0.430,0.000000
0.430,0.000000
0.430,0.000000
0.435,0.000000
0.435,0.000000
0.436,0.000000
0.436,0.000000
0.436,0.000000
0.436,0.000000
0.436,0.000000
0.436,0.000000
0.436,0.000000
0.436,0.000000
0.436,0.000000
0.436,0.000000
0.436,0.000000
0.436,0.000000
0.444,0.000000
0.444,0.000000
0.447,0.000000
0.447,0.000000
0.447,0.000000
0.447,0.000000
0.447,0.000000
0.447,0.000000
0.447,0.000000
0.452,0.000000
0.452,0.000000
0.452,0.000000
0.452,0.000000
0.452,0.000000
0.456,0.000000
0.457,0.000000
0.457,0.000000
0.457,0.000000
0.457,0.000000
0.457,0.000000
0.457,0.000000
0.461,0.000000
0.461,0.000000
0.461,0.000000
0.461,0.000000
0.461,0.000000
0.461,0.000000
0.461,0.000000
0.468,0.000000
0.468,0.000000
0.468,0.000000
0.468,0.000000
0.468,0.000000
0.469,0.000000
0.469,0.000000
0.473,0.000000
0.473,0.000000
0.473,0.000000
0.473,0.000000
0.474,0.000000
0.474,0.000000
0.474,0.000000
0.476,0.000000
0.476,0.000000
0.476,0.000000
0.476,0.000000
0.476,0.000000
0.476,0.000000
0.476,0.000000
0.476,0.000000
0.484,0.000000
0.484,0.000000
0.484,0.000000
0.484,0.000000
0.485,0.000000
0.485,0.000000
0.485,0.000000
0.489,0.000000
0.489,0.000000
0.489,0.000000
0.489,0.000000
0.489,0.000000
0.489,0.000000
0.489,0.000000
0.496,0.000000
0.496,0.000000
0.496,0.000000
0.496,0.000000
0.496,0.000000
0.496,0.000000
0.496,0.000000
0.501,0.000000
0.501,0.000000
0.501,0.000000
0.501,0.000000
0.501,0.000000
0.501,0.000000
0.501,0.000000
0.501,0.000000
0.501,0.000000
0.501,0.000000
0.501,0.000000
0.501,0.000000
0.501,0.000000
0.501,0.000000
0.512,0.000000
0.512,0.000000
0.512,0.000000
0.512,0.000000
0.512,0.000000
0.512,0.000000
0.512,0.000000
0.517,0.000000
0.517,0.000000
0.517,0.000000
0.517,0.000000
0.517,0.000000
0.517,0.000000
0.517,0.000000
0.517,0.000000
0.517,0.000000
0.517,0.000000
0.517,0.000000
0.517,0.000000
0.517,0.000000
0.517,0.000000
0.529,0.000000
0.529,0.000000
0.529,0.000000
0.529,0.000000
0.529,0.000000
0.529,0.000000
0.529,0.000000
0.529,0.000000
0.534,0.000000
0.534,0.000000
0.534,0.000000
0.534,0.000000
0.534,0.000000
0.534,0.000000
0.534,0.000000
0.534,0.000000
0.534,0.000000
0.534,0.000000
0.534,0.000000
0.534,0.000000
0.534,0.000000
0.534,0.000000
0.545,0.000000
0.545,0.000000
0.545,0.000000
0.545,0.000000
0.545,0.000000
0.545,0.000000
0.545,0.000000
0.550,0.000000
0.550,0.000000
0.551,0.000000
0.551,0.000000
0.551,0.000000
0.551,0.000000
0.551,0.000000
0.551,0.000000
0.551,0.000000
0.551,0.000000
0.551,0.000000
0.551,0.000000
0.551,0.000000
0.551,0.000000
0.558,0.000000
0.558,0.000000
0.558,0.000000
0.558,0.000000
0.558,0.000000
0.558,0.000000
0.558,0.000000
0.567,0.000000
0.567,0.000000
0.567,0.000000
0.567,0.000000
0.567,0.000000
0.567,0.000000
0.567,0.000000
0.572,0.000000
0.572,0.000000
0.572,0.000000
0.572,0.000000
0.572,0.000000
0.572,0.000000
0.574,0.000000
0.578,0.000000
0.578,0.000000
0.578,0.000000
0.578,0.000000
0.578,0.000000
0.578,0.000000
0.578,0.000000
0.578,0.000000
0.584,0.000000
0.584,0.000000
0.584,0.000000
0.584,0.000000
0.584,0.000000
0.584,0.000000
0.584,0.000000
0.589,0.000000
0.589,0.000000
0.589,0.000000
0.589,0.000000
0.589,0.000000
0.589,0.000000
0.589,0.000000
0.595,0.000000
0.595,0.000000
0.595,0.000000
0.595,0.000000
0.595,0.000000
0.595,0.000000
0.595,0.000000
0.600,0.000000
0.600,0.000000
0.600,0.000000
0.600,0.000000
0.600,0.000000
0.600,0.000000
0.600,0.000000
0.600,0.000000
0.600,0.000000
0.600,0.000000
0.600,0.000000
0.600,0.000000
0.600,0.000000
0.600,0.000000
0.608,0.000000
0.608,0.000000
0.608,0.000000
0.608,0.000000
0.608,0.000000
0.608,0.000000
0.608,0.000000
0.617,0.000000
0.617,0.000000
0.617,0.000000
0.617,0.000000
0.617,0.000000
0.617,0.000000
0.617,0.000000
0.617,0.000000
0.617,0.000000
0.617,0.000000
0.617,0.000000
0.617,0.000000
0.617,0.000000
0.617,0.000000
0.625,0.000000
0.625,0.000000
0.629,0.000000
0.629,0.000000
0.629,0.000000
0.629,0.000000
0.629,0.000000
0.629,0.000000
0.633,0.000000
0.633,0.000000
0.633,0.000000
0.633,0.000000
0.633,0.000000
0.633,0.000000
0.633,0.000000
0.633,0.000000
0.633,0.000000
0.633,0.000000
0.633,0.000000
0.633,0.000000
0.633,0.000000
0.633,0.000000
0.641,0.000000
0.641,0.000000
0.641,0.000000
0.641,0.000000
0.645,0.000000
0.645,0.000000
0.645,0.000000
0.650,0.000000
0.650,0.000000
0.650,0.000000
0.650,0.000000
0.650,0.000000
0.650,0.000000
0.650,0.000000
0.650,0.000000
0.650,0.000000
0.650,0.000000
0.650,0.000000
0.650,0.000000
0.650,0.000000
0.650,0.000000
0.658,0.000000
0.658,0.000000
0.658,0.000000
0.658,0.000000
0.658,0.000000
0.658,0.000000
0.658,0.000000
0.666,0.000000
0.666,0.000000
0.666,0.000000
0.666,0.000000
0.666,0.000000
0.666,0.000000
0.666,0.000000
0.671,0.000000
0.671,0.000000
0.673,0.000000
0.673,0.000000
0.673,0.000000
0.673,0.000000
0.673,0.000000
0.674,0.000000
0.674,0.000000
0.674,0.000000
0.674,0.000000
0.674,0.000000
0.674,0.000000
0.674,0.000000
0.674,0.000000
0.682,0.000000
0.682,0.000000
0.682,0.000000
0.682,0.000000
0.682,0.000000
0.682,0.000000
0.682,0.000000
0.689,0.000000
0.689,0.000000
0.689,0.000000
0.689,0.000000
0.689,0.000000
0.689,0.000000
0.689,0.000000
0.690,0.000000
0.690,0.000000
0.690,0.000000
0.690,0.000000
0.690,0.000000
0.690,0.000000
0.690,0.000000
0.697,0.000000
0.697,0.000000
0.697,0.000000
0.697,0.000000
0.697,0.000000
0.697,0.000000
0.697,0.000000
0.706,0.000000
0.706,0.000000
0.706,0.000000
0.706,0.000000
0.706,0.000000
0.706,0.000000
0.706,0.000000
0.706,0.000000
0.706,0.000000
0.706,0.000000
0.706,0.000000
0.706,0.000000
0.706,0.000000
0.706,0.000000
0.714,0.000000
0.714,0.000000
0.714,0.000000
0.714,0.000000
0.714,0.000000
0.714,0.000000
0.714,0.000000
0.722,0.000000
0.722,0.000000
0.722,0.000000
0.722,0.000000
0.722,0.000000
0.722,0.000000
0.722,0.000000
0.726,0.000000
0.726,0.000000
0.726,0.000000
0.726,0.000000
0.726,0.000000
0.726,0.000000
0.726,0.000000
0.726,0.000000
0.732,0.000000
0.732,0.000000
0.732,0.000000
0.732,0.000000
0.732,0.000000
0.732,0.000000
0.732,0.000000
0.738,0.000000
0.738,0.000000
0.738,0.000000
0.738,0.000000
0.738,0.000000
0.738,0.000000
0.738,0.000000
0.743,0.000000
0.744,0.000000
0.744,0.000000
0.744,0.000000
0.744,0.000000
0.744,0.000000
0.744,0.000000
0.749,0.000000
0.749,0.000000
0.749,0.000000
0.749,0.000000
0.749,0.000000
0.749,0.000000
0.749,0.000000
0.754,0.000000
0.754,0.000000
0.754,0.000000
0.754,0.000000
0.754,0.000000
0.754,0.000000
0.754,0.000000
0.754,0.000000
0.754,0.000000
0.754,0.000000
0.754,0.000000
0.754,0.000000
0.754,0.000000
0.754,0.000000
0.762,0.000000
0.762,0.000000
0.762,0.000000
0.762,0.000000
0.762,0.000000
0.762,0.000000
0.762,0.000000
0.771,0.000000
0.771,0.000000
0.771,0.000000
0.771,0.000000
0.771,0.000000
0.771,0.000000
0.771,0.000000
0.773,0.000000
0.773,0.000000
0.773,0.000000
0.773,0.000000
0.773,0.000000
0.773,0.000000
0.773,0.000000
0.773,0.000000
0.779,0.000000
0.779,0.000000
0.779,0.000000
0.779,0.000000
0.779,0.000000
0.779,0.000000
0.779,0.000000
0.787,0.000000
0.787,0.000000
0.787,0.000000
0.787,0.000000
0.787,0.000000
0.787,0.000000
0.787,0.000000
0.787,0.000000
0.787,0.000000
0.787,0.000000
0.787,0.000000
0.787,0.000000
0.787,0.000000
0.787,0.000000
0.795,0.000000
0.795,0.000000
0.795,0.000000
0.795,0.000000
0.795,0.000000
0.795,0.000000
0.795,0.000000
0.804,0.000000
0.804,0.000000
0.804,0.000000
0.804,0.000000
0.804,0.000000
0.804,0.000000
0.804,0.000000
0.804,0.000000
0.804,0.000000
0.804,0.000000
0.804,0.000000
0.804,0.000000
0.804,0.000000
0.804,0.000000
0.815,0.000000
0.815,0.000000
0.815,0.000000
0.815,0.000000
0.815,0.000000
0.815,0.000000
0.815,0.000000
0.820,0.000000
0.820,0.000000
0.820,0.000000
0.820,0.000000
0.820,0.000000
0.820,0.000000
0.820,0.000000
0.823,0.000000
0.823,0.000000
0.823,0.000000
0.823,0.000000
0.823,0.000000
0.823,0.000000
0.823,0.000000
0.828,0.000000
0.828,0.000000
0.828,0.000000
0.828,0.000000
0.828,0.000000
0.828,0.000000
0.828,0.000000
0.828,0.000000
0.836,0.000000
0.836,0.000000
0.836,0.000000
0.836,0.000000
0.836,0.000000
0.836,0.000000
0.836,0.000000
0.842,0.000000
0.842,0.000000
0.842,0.000000
0.842,0.000000
0.842,0.000000
0.842,0.000000
0.844,0.000000
0.844,0.000000
0.844,0.000000
0.844,0.000000
0.844,0.000000
0.844,0.000000
0.844,0.000000
0.844,0.000000
0.853,0.000000
0.853,0.000000
0.853,0.000000
0.853,0.000000
0.853,0.000000
0.853,0.000000
0.853,0.000000
0.853,0.000000
0.853,0.000000
0.853,0.000000
0.861,0.000000
0.861,0.000000
0.861,0.000000
0.861,0.000000
0.861,0.000000
0.861,0.000000
0.861,0.000000
0.861,0.000000
0.861,0.000000
0.861,0.000000
0.861,0.000000
0.870,0.000000
0.870,0.000000
0.870,0.000000
0.870,0.000000
0.870,0.000000
0.870,0.000000
0.870,0.000000
0.872,0.000000
0.872,0.000000
0.877,0.000000
0.877,0.000000
0.877,0.000000
0.877,0.000000
0.877,0.000000
0.877,0.000000
0.877,0.000000
0.877,0.000000
0.877,0.000000
0.877,0.000000
0.877,0.000000
0.877,0.000000
0.877,0.000000
0.885,0.000000
0.885,0.000000
0.885,0.000000
0.885,0.000000
0.885,0.000000
0.885,0.000000
0.885,0.000000
0.893,0.000000
0.893,0.000000
0.893,0.000000
0.893,0.000000
0.893,0.000000
0.893,0.000000
0.893,0.000000
0.899,0.000000
0.899,0.000000
0.899,0.000000
0.899,0.000000
0.899,0.000000
0.899,0.000000
0.899,0.000000
0.902,0.000000
0.902,0.000000
0.902,0.000000
0.902,0.000000
0.902,0.000000
0.902,0.000000
0.902,0.000000
0.906,0.000000
0.906,0.000000
0.906,0.000000
0.906,0.000000
0.910,0.000000
0.910,0.000000
0.910,0.000000
0.911,0.000000
0.911,0.000000
0.911,0.000000
0.911,0.000000
0.911,0.000000
0.911,0.000806
0.911,0.000000
0.919,0.000000
0.919,0.000000
0.919,0.000000
0.919,0.000000
0.919,0.000000
0.919,0.000000
0.919,0.000000
0.919,0.000000
0.927,0.000000
0.927,0.000000
0.927,0.000000
0.927,0.000000
0.927,0.000000
0.927,0.000000
0.927,0.000000
0.932,0.000000
0.932,0.000000
0.932,0.000000
0.932,0.000000
0.932,0.000000
0.932,0.000000
0.932,0.000000
0.935,0.000000
0.935,0.000000
0.935,0.000000
0.935,0.000000
0.935,0.000000
0.935,0.000000
0.935,0.000000
0.941,0.000000
0.941,0.000000
0.943,0.000000
0.943,0.000000
0.943,0.000000
0.943,0.000000
0.943,0.000000
0.943,0.000000
0.943,0.000000
0.943,0.000000
0.943,0.000000
0.943,0.000000
0.943,0.000000
0.943,0.000000
0.952,0.000000
0.952,0.000000
0.952,0.000000
0.952,0.000000
0.952,0.000000
0.952,0.000000
0.952,0.000000
0.952,0.000000
0.952,0.000000
0.952,0.000000
0.952,0.000000
0.952,0.000000
0.960,0.000000
0.960,0.000000
0.960,0.000000
0.960,0.000000
0.960,0.000000
0.960,0.000000
0.960,0.000000
0.960,0.000000
0.960,0.000000
0.968,0.000000
0.968,0.000000
0.968,0.000000
0.968,0.000000
0.968,0.000000
0.968,0.000000
0.968,0.000000
0.976,0.000000
0.976,0.000000
0.976,0.000000
0.976,0.000000
0.976,0.000000
0.976,0.000000
0.976,0.000000
0.976,0.000000
0.981,0.000000
0.981,0.000000
0.981,0.000000
0.981,0.000000
0.981,0.000000
0.981,0.000000
0.981,0.000000
0.984,0.000000
0.984,0.000000
0.984,0.000000
0.984,0.000000
0.984,0.000000
0.984,0.000000
0.984,0.000000
0.993,0.000000
0.993,0.000000
0.993,0.000000
0.993,0.000000
0.993,0.000000
0.993,0.000000
0.993,0.000000
0.997,0.000000
0.999,0.000000
0.999,0.000000
0.999,0.000000
0.999,0.000000
0.999,0.000000
0.999,0.000000
1.003,0.000000
1.003,0.000000
1.003,0.000000
1.003,0.000000
1.003,0.000000
1.003,0.000000
1.003,0.000000
1.009,0.000000
1.009,0.000000
1.009,0.000000
1.009,0.000000
1.009,0.000000
1.009,0.003223
1.009,0.001612
1.009,0.008059
1.009,0.007253
1.009,0.000000
1.009,0.003223
1.009,0.003223
1.009,0.000806
1.009,0.001612
1.017,0.002418
1.017,0.002418
1.017,0.008059
1.017,0.004029
1.017,0.009670
1.017,0.004029
1.017,0.001612
1.025,0.012894
1.025,0.011282
1.025,0.003223
1.025,0.008059
1.025,0.004029
1.025,0.009670
1.025,0.012894
1.025,0.004835
1.031,0.001612
1.031,0.003223
1.031,0.000806
1.031,0.005641
1.031,0.008864
1.031,0.008059
1.031,0.007253
1.034,0.000806
1.034,0.002418
1.034,0.000000
1.034,0.004835
1.034,0.011282
1.034,0.005641
1.034,0.000000
1.042,0.000000
1.042,0.000000
1.042,0.000000
1.042,0.000000
1.042,0.000000
1.042,0.000000
1.042,0.000000
1.042,0.000000
1.042,0.000000
1.042,0.000000
1.042,0.000000
1.042,0.000000
1.042,0.000000
1.042,0.000000
1.050,0.000000
1.050,0.000000
1.050,0.000000
1.050,0.000000
1.050,0.000000
1.050,0.000000
1.050,0.000000
1.057,0.000000
1.057,0.000000
1.057,0.000000
1.057,0.000000
1.057,0.000000
1.057,0.000000
1.057,0.000000
1.064,0.000000
1.064,0.000000
1.064,0.000000
1.064,0.000000
1.064,0.000000
1.064,0.000000
1.064,0.000000
1.066,0.000000
1.066,0.000000
1.066,0.000000
1.066,0.000000
1.066,0.000000
1.066,0.000000
1.066,0.000000
1.075,0.000000
1.075,0.000000
1.075,0.000000
1.075,0.000000
1.075,0.000000
1.075,0.000000
1.075,0.000000
1.075,0.000000
1.075,0.000000
1.075,0.000000
1.075,0.000000
1.075,0.000000
1.075,0.000000
1.075,0.000000
1.075,0.000000
1.086,0.000000
1.086,0.000000
1.086,0.000000
1.086,0.000000
1.086,0.000000
1.086,0.000000
1.086,0.000000
1.091,0.000000
1.091,0.000000
1.091,0.000000
1.091,0.000000
1.091,0.000000
1.091,0.000000
1.091,0.000000
1.091,0.000000
1.091,0.000000
1.091,0.000000
1.091,0.000000
1.091,0.000000
1.091,0.000000
1.091,0.000000
1.099,0.000000
1.099,0.000000
1.099,0.000000
1.099,0.000000
1.099,0.000000
1.099,0.000000
1.099,0.000000
1.107,0.000000
1.107,0.000000
1.107,0.000000
1.107,0.000000
1.107,0.000000
1.107,0.000000
1.107,0.000000
1.107,0.000000
1.107,0.000000
1.107,0.000000
1.107,0.000000
1.115,0.000000
1.115,0.000000
1.115,0.000000
1.115,0.000000
1.115,0.000000
1.115,0.000000
1.115,0.000000
1.115,0.000000
1.115,0.000000
1.115,0.000000
1.125,0.000000
1.125,0.000000
1.125,0.000000
1.125,0.000000
1.125,0.000000
1.125,0.000000
1.125,0.000000
1.125,0.000000
1.125,0.000000
1.125,0.000000
1.125,0.000000
1.125,0.000000
1.125,0.000000
1.125,0.000000
1.125,0.000000
1.135,0.000000
1.135,0.000000
1.135,0.000000
1.135,0.000000
1.135,0.000000
1.135,0.000000
1.137,0.000000
1.141,0.000000
1.141,0.000000
1.141,0.000000
1.141,0.000000
1.141,0.000000
1.141,0.000000
1.141,0.000000
1.141,0.000000
1.141,0.000000
1.141,0.000000
1.141,0.000000
1.141,0.000000
1.148,0.000000
1.148,0.000000
1.148,0.000000
1.148,0.000000
1.148,0.000000
1.148,0.000000
1.148,0.000000
1.148,0.000000
1.148,0.000000
1.157,0.000000
1.157,0.000000
1.157,0.000000
1.157,0.000000
1.157,0.000000
1.157,0.000000
1.157,0.000000
1.157,0.000000
1.157,0.000000
1.157,0.000000
1.157,0.000000
1.157,0.000000
1.157,0.000000
1.157,0.000000
1.164,0.000000
1.164,0.000000
1.164,0.000000
1.164,0.000000
1.164,0.000000
1.164,0.000000
1.164,0.000000
1.175,0.000000
1.175,0.000000
1.175,0.000000
1.175,0.000000
1.175,0.000000
1.175,0.000000
1.175,0.000000
1.175,0.000000
1.175,0.000000
1.175,0.000000
1.175,0.000000
1.175,0.000000
1.181,0.000000
1.181,0.000000
1.181,0.000000
1.181,0.000000
1.181,0.000000
1.181,0.000000
1.181,0.000000
1.181,0.000000
1.181,0.000000
1.181,0.000000
1.189,0.000000
1.189,0.000000
1.189,0.000000
1.189,0.000000
1.189,0.000000
1.189,0.000000
1.189,0.000000
1.195,0.000000
1.195,0.000000
1.197,0.000000
1.197,0.000000
1.197,0.000000
1.197,0.000000
1.197,0.000000
1.197,0.000000
1.197,0.000000
1.197,0.000000
1.197,0.000000
1.197,0.000000
1.197,0.000000
1.197,0.000000
1.206,0.000000
1.208,0.000000
